URI|PROPERTY|ENGLISH
http://snomed.info/id/223356001|http://www.w3.org/2004/02/skos/core#prefLabel|Anguilla
http://snomed.info/id/223356001|http://www.w3.org/2004/02/skos/core#altLabel|Anguilla island
http://snomed.info/id/223358000|http://www.w3.org/2004/02/skos/core#prefLabel|Aruba
http://snomed.info/id/223359008|http://www.w3.org/2004/02/skos/core#prefLabel|Bathroom
http://snomed.info/id/223360003|http://www.w3.org/2004/02/skos/core#prefLabel|Bermuda
http://snomed.info/id/223361004|http://www.w3.org/2004/02/skos/core#prefLabel|Bonaire
http://snomed.info/id/223362006|http://www.w3.org/2004/02/skos/core#prefLabel|Bora-Bora
http://snomed.info/id/223364007|http://www.w3.org/2004/02/skos/core#prefLabel|Building with multiple dwellings
http://snomed.info/id/223365008|http://www.w3.org/2004/02/skos/core#prefLabel|Canary islands
http://snomed.info/id/223367000|http://www.w3.org/2004/02/skos/core#prefLabel|Channel islands
http://snomed.info/id/223369002|http://www.w3.org/2004/02/skos/core#prefLabel|Country
http://snomed.info/id/223369002|http://www.w3.org/2004/02/skos/core#altLabel|Countries
http://snomed.info/id/223370001|http://www.w3.org/2004/02/skos/core#prefLabel|Curacao
http://snomed.info/id/223372009|http://www.w3.org/2004/02/skos/core#prefLabel|French Polynesia
http://snomed.info/id/223372009|http://www.w3.org/2004/02/skos/core#altLabel|French Polynesian islands
http://snomed.info/id/223374005|http://www.w3.org/2004/02/skos/core#prefLabel|Fuerteventura
http://snomed.info/id/223375006|http://www.w3.org/2004/02/skos/core#prefLabel|Georgia
http://snomed.info/id/223376007|http://www.w3.org/2004/02/skos/core#prefLabel|Gomera
http://snomed.info/id/223377003|http://www.w3.org/2004/02/skos/core#prefLabel|Gran Canaria
http://snomed.info/id/223378008|http://www.w3.org/2004/02/skos/core#prefLabel|Garden greenhouse
http://snomed.info/id/223380002|http://www.w3.org/2004/02/skos/core#prefLabel|Guernsey
http://snomed.info/id/223381003|http://www.w3.org/2004/02/skos/core#prefLabel|Hierro
http://snomed.info/id/223381003|http://www.w3.org/2004/02/skos/core#altLabel|Ferro
http://snomed.info/id/223382005|http://www.w3.org/2004/02/skos/core#prefLabel|Hong Kong
http://snomed.info/id/223384006|http://www.w3.org/2004/02/skos/core#prefLabel|Isle of Wight
http://snomed.info/id/223384006|http://www.w3.org/2004/02/skos/core#altLabel|IOW - Isle of Wight
http://snomed.info/id/223385007|http://www.w3.org/2004/02/skos/core#prefLabel|Jersey
http://snomed.info/id/223387004|http://www.w3.org/2004/02/skos/core#prefLabel|La Palma
http://snomed.info/id/223388009|http://www.w3.org/2004/02/skos/core#prefLabel|Lanzarote
http://snomed.info/id/223389001|http://www.w3.org/2004/02/skos/core#prefLabel|Lesser Antilles island
http://snomed.info/id/223390005|http://www.w3.org/2004/02/skos/core#prefLabel|Martinique
http://snomed.info/id/223391009|http://www.w3.org/2004/02/skos/core#prefLabel|Montserrat
http://snomed.info/id/223392002|http://www.w3.org/2004/02/skos/core#prefLabel|Moorea
http://snomed.info/id/223393007|http://www.w3.org/2004/02/skos/core#prefLabel|New Caledonia
http://snomed.info/id/223396004|http://www.w3.org/2004/02/skos/core#prefLabel|Raiatea
http://snomed.info/id/223397008|http://www.w3.org/2004/02/skos/core#prefLabel|Reunion
http://snomed.info/id/223398003|http://www.w3.org/2004/02/skos/core#prefLabel|Room of building
http://snomed.info/id/223399006|http://www.w3.org/2004/02/skos/core#prefLabel|Sark
http://snomed.info/id/223400004|http://www.w3.org/2004/02/skos/core#prefLabel|Saint Barthelemy
http://snomed.info/id/223400004|http://www.w3.org/2004/02/skos/core#altLabel|St. Barthelemy
http://snomed.info/id/223401000|http://www.w3.org/2004/02/skos/core#prefLabel|St. Eustatius
http://snomed.info/id/223402007|http://www.w3.org/2004/02/skos/core#prefLabel|St. Maarten
http://snomed.info/id/223402007|http://www.w3.org/2004/02/skos/core#altLabel|Sint Maarten, Dutch part
http://snomed.info/id/223403002|http://www.w3.org/2004/02/skos/core#prefLabel|St. Martin
http://snomed.info/id/223403002|http://www.w3.org/2004/02/skos/core#altLabel|Saint Martin, French part
http://snomed.info/id/223405009|http://www.w3.org/2004/02/skos/core#prefLabel|Outdoors area of home
http://snomed.info/id/223406005|http://www.w3.org/2004/02/skos/core#prefLabel|Tahiti
http://snomed.info/id/223407001|http://www.w3.org/2004/02/skos/core#prefLabel|Tenerife
http://snomed.info/id/223408006|http://www.w3.org/2004/02/skos/core#prefLabel|Tortola
http://snomed.info/id/223409003|http://www.w3.org/2004/02/skos/core#prefLabel|Virgin Gorda
http://snomed.info/id/223410008|http://www.w3.org/2004/02/skos/core#prefLabel|Wallis and Futuna islands
http://snomed.info/id/223496003|http://www.w3.org/2004/02/skos/core#prefLabel|Geographical and/or political region of the world
http://snomed.info/id/223496003|http://www.w3.org/2004/02/skos/core#altLabel|Geographical and political regions of the world
http://snomed.info/id/223497007|http://www.w3.org/2004/02/skos/core#prefLabel|Geographical continent
http://snomed.info/id/223498002|http://www.w3.org/2004/02/skos/core#prefLabel|Africa
http://snomed.info/id/223499005|http://www.w3.org/2004/02/skos/core#prefLabel|Antarctica
http://snomed.info/id/223500001|http://www.w3.org/2004/02/skos/core#prefLabel|Asia
http://snomed.info/id/223501002|http://www.w3.org/2004/02/skos/core#prefLabel|Australasia
http://snomed.info/id/223501002|http://www.w3.org/2004/02/skos/core#altLabel|Oceania
http://snomed.info/id/223502009|http://www.w3.org/2004/02/skos/core#prefLabel|Europe
http://snomed.info/id/223503004|http://www.w3.org/2004/02/skos/core#prefLabel|North America
http://snomed.info/id/223504005|http://www.w3.org/2004/02/skos/core#prefLabel|South America
http://snomed.info/id/223505006|http://www.w3.org/2004/02/skos/core#prefLabel|Subcontinent
http://snomed.info/id/223505006|http://www.w3.org/2004/02/skos/core#altLabel|Subcontinents
http://snomed.info/id/223506007|http://www.w3.org/2004/02/skos/core#prefLabel|Indian subcontinent
http://snomed.info/id/223507003|http://www.w3.org/2004/02/skos/core#prefLabel|Asia minor
http://snomed.info/id/223508008|http://www.w3.org/2004/02/skos/core#prefLabel|African country
http://snomed.info/id/223509000|http://www.w3.org/2004/02/skos/core#prefLabel|North African country
http://snomed.info/id/223510005|http://www.w3.org/2004/02/skos/core#prefLabel|Algeria
http://snomed.info/id/223511009|http://www.w3.org/2004/02/skos/core#prefLabel|Egypt
http://snomed.info/id/223512002|http://www.w3.org/2004/02/skos/core#prefLabel|Libya
http://snomed.info/id/223513007|http://www.w3.org/2004/02/skos/core#prefLabel|Morocco
http://snomed.info/id/223514001|http://www.w3.org/2004/02/skos/core#prefLabel|Tunisia
http://snomed.info/id/223515000|http://www.w3.org/2004/02/skos/core#prefLabel|North east African country
http://snomed.info/id/223516004|http://www.w3.org/2004/02/skos/core#prefLabel|Djibouti
http://snomed.info/id/223517008|http://www.w3.org/2004/02/skos/core#prefLabel|Ethiopia
http://snomed.info/id/223518003|http://www.w3.org/2004/02/skos/core#prefLabel|Sudan
http://snomed.info/id/223519006|http://www.w3.org/2004/02/skos/core#prefLabel|Central African country
http://snomed.info/id/223520000|http://www.w3.org/2004/02/skos/core#prefLabel|Burundi
http://snomed.info/id/223521001|http://www.w3.org/2004/02/skos/core#prefLabel|Cameroon
http://snomed.info/id/223522008|http://www.w3.org/2004/02/skos/core#prefLabel|Central African Republic
http://snomed.info/id/223523003|http://www.w3.org/2004/02/skos/core#prefLabel|Chad
http://snomed.info/id/223524009|http://www.w3.org/2004/02/skos/core#prefLabel|Republic of the Congo
http://snomed.info/id/223524009|http://www.w3.org/2004/02/skos/core#altLabel|Congo
http://snomed.info/id/223525005|http://www.w3.org/2004/02/skos/core#prefLabel|Gabon
http://snomed.info/id/223526006|http://www.w3.org/2004/02/skos/core#prefLabel|Niger
http://snomed.info/id/223526006|http://www.w3.org/2004/02/skos/core#altLabel|Republic of Niger
http://snomed.info/id/223527002|http://www.w3.org/2004/02/skos/core#prefLabel|Rwanda
http://snomed.info/id/223528007|http://www.w3.org/2004/02/skos/core#prefLabel|Somalia
http://snomed.info/id/223529004|http://www.w3.org/2004/02/skos/core#prefLabel|Democratic Republic of the Congo
http://snomed.info/id/223529004|http://www.w3.org/2004/02/skos/core#altLabel|Zaire
http://snomed.info/id/223531008|http://www.w3.org/2004/02/skos/core#prefLabel|Zambia
http://snomed.info/id/223532001|http://www.w3.org/2004/02/skos/core#prefLabel|East African country
http://snomed.info/id/223533006|http://www.w3.org/2004/02/skos/core#prefLabel|Comoros
http://snomed.info/id/223533006|http://www.w3.org/2004/02/skos/core#altLabel|Comoros islands
http://snomed.info/id/223534000|http://www.w3.org/2004/02/skos/core#prefLabel|Kenya
http://snomed.info/id/223535004|http://www.w3.org/2004/02/skos/core#prefLabel|Madagascar
http://snomed.info/id/223536003|http://www.w3.org/2004/02/skos/core#prefLabel|Seychelles
http://snomed.info/id/223537007|http://www.w3.org/2004/02/skos/core#prefLabel|Tanzania
http://snomed.info/id/223537007|http://www.w3.org/2004/02/skos/core#altLabel|United Republic of Tanzania
http://snomed.info/id/223538002|http://www.w3.org/2004/02/skos/core#prefLabel|Uganda
http://snomed.info/id/223539005|http://www.w3.org/2004/02/skos/core#prefLabel|South east African country
http://snomed.info/id/223540007|http://www.w3.org/2004/02/skos/core#prefLabel|Malawi
http://snomed.info/id/223541006|http://www.w3.org/2004/02/skos/core#prefLabel|Mauritius
http://snomed.info/id/223542004|http://www.w3.org/2004/02/skos/core#prefLabel|Mozambique
http://snomed.info/id/223543009|http://www.w3.org/2004/02/skos/core#prefLabel|South west African country
http://snomed.info/id/223544003|http://www.w3.org/2004/02/skos/core#prefLabel|Angola
http://snomed.info/id/223545002|http://www.w3.org/2004/02/skos/core#prefLabel|Namibia
http://snomed.info/id/223546001|http://www.w3.org/2004/02/skos/core#prefLabel|South African country
http://snomed.info/id/223547005|http://www.w3.org/2004/02/skos/core#prefLabel|Botswana
http://snomed.info/id/223548000|http://www.w3.org/2004/02/skos/core#prefLabel|Lesotho
http://snomed.info/id/223549008|http://www.w3.org/2004/02/skos/core#prefLabel|South Africa
http://snomed.info/id/223550008|http://www.w3.org/2004/02/skos/core#prefLabel|Eswatini
http://snomed.info/id/223550008|http://www.w3.org/2004/02/skos/core#altLabel|Swaziland
http://snomed.info/id/223551007|http://www.w3.org/2004/02/skos/core#prefLabel|Zimbabwe
http://snomed.info/id/223552000|http://www.w3.org/2004/02/skos/core#prefLabel|West African country
http://snomed.info/id/223553005|http://www.w3.org/2004/02/skos/core#prefLabel|Benin
http://snomed.info/id/223554004|http://www.w3.org/2004/02/skos/core#prefLabel|Burkina Faso
http://snomed.info/id/223554004|http://www.w3.org/2004/02/skos/core#altLabel|Upper Volta
http://snomed.info/id/223556002|http://www.w3.org/2004/02/skos/core#prefLabel|Equatorial Guinea
http://snomed.info/id/223557006|http://www.w3.org/2004/02/skos/core#prefLabel|Ghana
http://snomed.info/id/223558001|http://www.w3.org/2004/02/skos/core#prefLabel|Guinea
http://snomed.info/id/223558001|http://www.w3.org/2004/02/skos/core#altLabel|Guinea Republic
http://snomed.info/id/223558001|http://www.w3.org/2004/02/skos/core#altLabel|Republic of Guinea
http://snomed.info/id/223560004|http://www.w3.org/2004/02/skos/core#prefLabel|Guinea-Bissau
http://snomed.info/id/223561000|http://www.w3.org/2004/02/skos/core#prefLabel|Cote d'Ivoire
http://snomed.info/id/223561000|http://www.w3.org/2004/02/skos/core#altLabel|Ivory Coast
http://snomed.info/id/223562007|http://www.w3.org/2004/02/skos/core#prefLabel|Liberia
http://snomed.info/id/223563002|http://www.w3.org/2004/02/skos/core#prefLabel|Mali
http://snomed.info/id/223564008|http://www.w3.org/2004/02/skos/core#prefLabel|Mauritania
http://snomed.info/id/223565009|http://www.w3.org/2004/02/skos/core#prefLabel|Nigeria
http://snomed.info/id/223566005|http://www.w3.org/2004/02/skos/core#prefLabel|Sao Tome and Principe
http://snomed.info/id/223567001|http://www.w3.org/2004/02/skos/core#prefLabel|Senegal
http://snomed.info/id/223568006|http://www.w3.org/2004/02/skos/core#prefLabel|Sierra Leone
http://snomed.info/id/223569003|http://www.w3.org/2004/02/skos/core#prefLabel|The Gambia
http://snomed.info/id/223570002|http://www.w3.org/2004/02/skos/core#prefLabel|Togo
http://snomed.info/id/22357001|http://www.w3.org/2004/02/skos/core#prefLabel|Skilled nursing facility, level 1 care
http://snomed.info/id/223571003|http://www.w3.org/2004/02/skos/core#prefLabel|Asian country
http://snomed.info/id/223572005|http://www.w3.org/2004/02/skos/core#prefLabel|North and central Asian country
http://snomed.info/id/223573000|http://www.w3.org/2004/02/skos/core#prefLabel|Kazakhstan
http://snomed.info/id/223574006|http://www.w3.org/2004/02/skos/core#prefLabel|Kyrgyzstan
http://snomed.info/id/223575007|http://www.w3.org/2004/02/skos/core#prefLabel|Mongolia
http://snomed.info/id/223577004|http://www.w3.org/2004/02/skos/core#prefLabel|Tajikistan
http://snomed.info/id/223578009|http://www.w3.org/2004/02/skos/core#prefLabel|Turkmenistan
http://snomed.info/id/223579001|http://www.w3.org/2004/02/skos/core#prefLabel|Uzbekistan
http://snomed.info/id/223580003|http://www.w3.org/2004/02/skos/core#prefLabel|Far east country
http://snomed.info/id/223580003|http://www.w3.org/2004/02/skos/core#altLabel|East Asian country
http://snomed.info/id/223581004|http://www.w3.org/2004/02/skos/core#prefLabel|China
http://snomed.info/id/223582006|http://www.w3.org/2004/02/skos/core#prefLabel|Democratic People's Republic of Korea
http://snomed.info/id/223582006|http://www.w3.org/2004/02/skos/core#altLabel|North Korea
http://snomed.info/id/223583001|http://www.w3.org/2004/02/skos/core#prefLabel|Japan
http://snomed.info/id/223584007|http://www.w3.org/2004/02/skos/core#prefLabel|South Korea
http://snomed.info/id/223584007|http://www.w3.org/2004/02/skos/core#altLabel|Republic of Korea
http://snomed.info/id/223585008|http://www.w3.org/2004/02/skos/core#prefLabel|South east Asian country
http://snomed.info/id/223586009|http://www.w3.org/2004/02/skos/core#prefLabel|Brunei Darussalam
http://snomed.info/id/223586009|http://www.w3.org/2004/02/skos/core#altLabel|Brunei
